43, 15.6, -2.0, 31
32, 6.6, -3.0, 31
68, -2.7, -7.1, 17
43, 5.8, -6.0, 31
60, 5.7, -5.3, 31
66, 4.0, -6.3, 31
29, 8.6, -4.5, 31
22, 4.0, -9.0, 31
26, 4.7, -7.2, 31
61, 9.0, 1.7, 31
66, 1.3, -3.1, 31
19, 3.4, 1.5, 31
56, 12.0, -3.6, 31
8, 17.0, 3.2, 31
25, -0.9, -4.5, 31
48, 9.9, 2.8, 31
46, 1.0, -9.0, 31
21, 11.8, 2.7, 31
63, -4.0, -12.0, 31
20, 4.8, -4.0, 31
32, 17.1, 2.5, 31
23, 4.6, 0.0, 31
63, -4.4, -23.0, 31
37, -3.0, -19.0, 31
18, 2.3, 0.9, 31
48, 4.4, 0.8, 31
23, 10.5, 3.0, 31
41, 2.1, -3.0, 31
34, 20.9, 1.9, 31
13, 0.5, -5.0, 31
3, 5.0, -1.6, 31
43, 16.9, 0.0, 31
38, 7.0, 2.6, 31
51, -2.5, -15.2, 31
53, 6.0, 2.0, 31
67, 9.0, 0.0, 31
42, 16.8, -1.0, 31
70, 11.0, -0.4, 31
64, 2.0, -2.0, 31
7, 4.8, -9.6, 31
68, 5.4, 0.1, 17
41, 4.0, -4.0, 31
18, -1.0, -7.2, 31
57, -0.1, -5.0, 31
23, 7.3, -5.0, 31
38, 20.0, 4.0, 31
28, 15.0, 4.0, 31
49, 2.9, 1.1, 31
51, 1.7, -7.3, 31
52, 5.7, 0.9, 31
6, 1.9, -7.1, 31
8, 9.0, -5.0, 31
14, 12.0, -0.6, 31
63, 3.6, -8.0, 31
2, -7.0, -13.8, 31
12, 5.9, 0.3, 31
16, 5.0, 0.6, 5
47, 4.0, 0.0, 31
38, 2.0, -2.0, 31
39, 7.0, 2.4, 31
72, -14.4, -29.3, 31
60, 5.0, -1.1, 31
8, 9.3, 2.0, 31
67, -2.0, -5.0, 31
25, 8.6, -2.6, 31
28, 12.0, 1.0, 31
31, -4.1, -17.4, 31
48, 4.0, -1.4, 31
34, 4.2, -3.6, 31
14, 14.3, -1.5, 31
46, 3.0, -1.2, 31
27, 3.5, 1.0, 31
58, -0.1, -2.9, 31
64, 9.8, -6.3, 31
54, -1.7, -6.4, 31
17, 5.8, 2.0, 31
70, 14.0, 4.0, 31
67, 3.0, -2.0, 31
25, -3.3, -14.0, 31
50, 15.4, -0.8, 31
49, 9.2, 0.7, 31
47, 0.0, -12.0, 31
65, -4.0, -14.0, 31
43, 8.1, -9.0, 31
35, 14.7, 7.8, 31
33, -2.1, -8.0, 31
32, 16.7, 1.0, 31
49, 13.6, 2.3, 31
26, 2.6, -0.3, 31
68, 2.0, -10.7, 17
54, 2.4, 0.0, 31
8, 13.0, -3.3, 31
1, 1.0, -11.0, 31
41, 5.6, -1.7, 31
65, 2.0, -3.7, 31
46, 2.0, -11.1, 31
68, 7.6, 2.6, 17
44, 9.9, -2.4, 31
34, 17.0, 2.4, 31
28, 12.0, 1.0, 31
56, 2.0, -0.5, 31
17, 15.0, -2.0, 31
18, 14.8, -3.4, 31
23, 8.0, 2.0, 31
22, 8.2, 2.0, 31
35, 10.4, 6.3, 31
4, 19.0, 1.0, 31
31, -1.5, -19.1, 31
45, 4.8, 0.1, 31
23, 10.7, 2.1, 31
32, 6.0, -4.3, 31
3, -1.0, -15.3, 31
15, 11.7, 1.7, 31
26, 11.1, 1.1, 31
68, 3.4, -2.9, 17
69, -3.9, -23.8, 31
38, 11.0, -2.1, 31
57, 2.0, -7.0, 31
19, -2.7, -8.4, 31
2, 3.0, -14.6, 31
41, -5.0, -19.0, 31
41, 2.3, -6.0, 31
21, 4.2, 1.1, 31
30, 18.9, 9.3, 31
65, 1.0, -9.0, 31
55, 0.3, -3.7, 31
60, 4.1, -4.4, 31
71, 1.3, -19.0, 31
3, 3.1, -3.6, 31
63, 3.0, -7.1, 31
27, -1.3, -4.9, 31
19, 1.1, -11.4, 31
52, 4.5, 0.0, 31
6, 1.5, -9.5, 31
49, -0.6, -8.7, 31
28, 23.0, 6.0, 31
64, 0.7, -15.0, 31
20, 9.8, -7.0, 31
2, -20.0, -27.6, 31
36, 1.6, -5.6, 31
64, 5.8, 0.0, 31
65, 9.0, 1.8, 31
54, 3.0, -1.8, 31
2, -17.0, -28.6, 31
22, 15.0, 2.0, 31
59, 5.5, -11.5, 31
57, -1.3, -16.0, 31
46, 5.1, -3.0, 31
62, 2.3, -7.9, 31
58, 1.0, -4.2, 31
22, 5.3, -2.0, 31
9, 4.7, -1.0, 31
44, 15.7, 2.0, 31
42, 9.3, -8.0, 31
37, 5.0, -1.0, 31
34, 12.9, -0.3, 31
19, 2.0, -0.1, 31
63, -2.6, -19.0, 31
52, 2.2, -4.0, 31
40, -1.0, -18.0, 31
2, 0.0, -7.1, 31
24, 6.0, -2.0, 31
68, 3.9, -3.4, 17
41, 4.6, -7.0, 31
72, -14.9, -30.5, 31
62, 13.3, 1.1, 31
69, 1.1, -6.2, 31
69, -0.8, -16.4, 31
53, 6.0, 1.0, 31
19, 9.6, -1.0, 31
31, -5.7, -18.6, 31
57, 7.0, -0.4, 31
25, -8.1, -15.5, 31
37, -5.8, -16.0, 31
18, 3.0, -9.6, 31
15, 8.6, 2.6, 31
35, 9.8, 7.3, 31
54, 4.4, 1.7, 31
7, -6.4, -17.6, 31
58, 16.6, 4.7, 31
52, 10.6, -2.0, 31
63, 13.0, -6.0, 31
30, 1.0, -6.3, 31
20, 10.0, -5.0, 31
15, 18.0, 2.8, 31
15, 9.4, 6.0, 31
17, 7.0, -5.0, 31
4, 5.0, -2.0, 31
33, -2.0, -27.0, 31
58, 6.9, 0.9, 31
6, 7.1, -6.8, 31
14, 1.1, -10.9, 31
27, -0.6, -4.4, 31
14, 2.6, -0.4, 31
43, 11.2, -9.0, 31
9, 4.1, -0.1, 31
62, 1.5, -5.0, 31
37, 0.0, -8.0, 31
12, 14.8, 0.1, 31
65, -0.8, -11.0, 31
38, 18.0, 1.7, 31
8, 11.0, 2.4, 31
15, 1.1, -4.3, 31
34, 17.0, 5.1, 31
31, -5.4, -19.5, 31
24, 15.0, -4.0, 31
55, 15.7, 2.6, 31
52, 5.7, -3.0, 31
72, 0.1, -24.0, 31
53, 12.0, 1.0, 31
15, 15.2, 3.0, 31
51, -2.6, -16.2, 31
15, 9.4, 5.9, 31
25, 4.3, 0.4, 31
57, 0.6, -14.4, 31
66, 1.0, -4.0, 31
46, 0.0, -9.7, 31
59, 0.1, -7.1, 31
35, 9.8, 3.9, 31
45, 8.0, -1.7, 31
62, 4.9, -4.0, 31
60, -3.6, -13.3, 31
29, 1.1, -1.7, 31
46, 5.0, 0.2, 31
50, 9.9, -0.1, 31
26, 3.6, -2.2, 31
55, 2.6, -4.6, 31
38, 19.0, 1.6, 31
23, 9.0, 1.0, 31
12, -2.2, -6.0, 31
66, 1.0, -1.0, 31
63, 0.0, -18.0, 31
18, 2.6, 0.9, 31
31, 2.3, -9.6, 31
37, -3.2, -10.0, 31
69, -4.0, -22.5, 31
43, 2.8, -12.0, 31
39, 0.0, -3.4, 31
60, 5.3, -5.8, 31
39, 3.0, -9.0, 31
56, 16.0, 2.9, 31
70, 13.0, 1.0, 31
63, 1.0, -3.7, 31
56, 15.0, 6.0, 31
26, 6.9, -1.4, 31
66, -1.0, -14.2, 31
66, 1.2, -6.3, 31
28, 26.0, 5.0, 31
52, 17.0, 4.0, 31
19, 2.9, -6.8, 31
64, 3.3, -9.5, 31
23, 11.0, 3.5, 31
50, 9.0, 4.6, 31
23, 6.9, -3.1, 31
41, -1.2, -12.3, 31
33, 3.0, -20.0, 31
12, 8.1, -0.8, 31
57, 3.0, 0.6, 31
49, 8.7, 0.6, 31
34, 3.9, -0.1, 31
24, 9.0, 1.0, 31
69, 0.0, -21.7, 31
21, 2.1, -4.1, 31
61, 9.3, -6.2, 31
30, 15.7, 5.7, 31
66, 0.4, -10.6, 31
54, -0.8, -6.0, 31
36, 12.0, 5.5, 31
51, 3.0, -6.0, 31
72, -12.0, -20.4, 31
31, -7.0, -16.8, 31
4, 17.0, 0.0, 31
62, 4.5, -0.3, 31
68, 2.0, -1.2, 17
49, 4.5, -8.4, 31
19, 4.9, -4.3, 31
41, 1.0, -11.0, 31
3, 0.5, -9.1, 31
17, 11.5, -1.0, 31
15, 5.0, 2.4, 31
6, -0.8, -12.4, 31
51, -3.0, -17.1, 31
4, 13.0, 3.0, 31
13, 15.6, 1.2, 31
10, -0.8, -1.9, 31
56, 21.0, 5.4, 31
2, -16.8, -27.0, 31
13, 17.0, 1.0, 31
20, 2.1, -4.0, 31
34, 17.4, 3.2, 31
21, 7.0, 2.8, 31
29, 3.7, -2.6, 31
22, 13.0, 1.0, 31
67, 0.0, -4.0, 31
72, -16.4, -29.4, 31
54, 4.6, 1.6, 31
21, 6.4, 1.6, 31
56, 1.0, -4.0, 31
69, 7.1, -16.1, 31
58, 8.2, -3.0, 31
38, 12.0, 9.0, 31
26, -1.1, -5.1, 31
3, 4.1, -2.1, 31
7, -0.2, -7.8, 31
43, 5.4, -2.0, 31
41, 1.3, -11.0, 31
66, -10.0, -20.3, 31
53, 11.0, -2.0, 31
17, 6.3, 1.0, 31
23, 8.3, 1.0, 31
7, 7.8, -0.3, 31
36, 9.3, 0.5, 31
30, 1.5, -3.8, 31
1, 15.0, -8.0, 31
12, 5.4, 1.0, 31
6, 0.3, -17.4, 31
47, 2.0, -10.0, 31
31, -8.9, -24.0, 31
10, 5.0, -3.6, 31
3, -2.2, -13.0, 31
63, -4.0, -25.0, 31
28, 6.0, 3.0, 31
7, 12.4, -2.1, 31
3, 3.3, 0.8, 31
61, 16.8, 0.5, 31
44, 3.3, 0.1, 31
7, 4.6, -5.6, 31
41, 1.5, -8.0, 31
14, 10.9, 3.1, 31
17, 4.1, -6.0, 31
47, 1.0, -13.0, 31
23, 9.0, 1.9, 31
71, 5.3, -12.0, 31
49, 15.1, -1.6, 31
56, 18.0, 5.0, 31
39, 9.0, 1.0, 31
61, 4.8, 1.9, 31
12, 5.6, -2.4, 31
46, 7.3, 1.4, 31
33, 1.5, -21.0, 31
28, 23.0, 3.0, 31
38, 20.0, 4.0, 31
6, 7.2, -5.5, 31
4, 15.0, 0.0, 31
64, 0.5, -6.0, 31
71, 1.1, -5.3, 31
10, 4.3, -0.6, 31
19, 4.6, -1.6, 31
34, 23.2, 8.6, 31
13, 11.0, 2.0, 31
38, 9.0, 0.0, 31
55, 1.4, -7.0, 31
29, 12.2, -0.8, 31
63, -6.2, -17.0, 31
1, 8.0, -3.0, 31
44, 8.2, 0.1, 31
54, 2.9, -0.5, 31
7, 2.2, -10.5, 31
54, 2.4, -3.5, 31
31, -2.7, -13.2, 31
60, -1.3, -14.8, 31
59, 6.5, 2.8, 31
48, 13.0, -4.3, 31
45, 3.7, -1.1, 31
72, -1.8, -11.6, 31
59, 0.2, -5.7, 31
21, 15.8, 3.8, 31
45, 13.6, 3.9, 31
64, 5.7, 2.0, 31
69, 3.0, -15.0, 31
56, 10.2, 7.0, 31
40, -5.0, -11.0, 31
60, -5.8, -14.9, 31
57, 4.8, -14.4, 31
62, 0.9, -1.2, 31
46, 1.0, -3.7, 31
24, 8.0, 5.0, 31
1, -2.0, -14.0, 31
72, -9.5, -23.3, 31
44, 7.1, -10.8, 31
47, -2.0, -15.0, 31
52, 15.6, 3.0, 31
61, 0.2, -5.7, 31
26, 3.6, 0.7, 31
39, 3.0, -8.0, 31
56, 3.8, -3.0, 31
26, 3.5, -4.8, 31
36, 16.2, 0.6, 31
17, 8.7, 0.5, 31
48, 6.0, 2.4, 31
51, -7.0, -23.3, 31
5, 6.0, 1.0, 31
25, 4.5, -11.8, 31
51, -10.1, -23.3, 31
56, 2.6, -2.2, 31
40, 3.0, -5.0, 31
53, 3.6, -2.0, 31
47, 0.0, -6.0, 31
22, 1.0, -8.0, 31
35, 8.3, 5.2, 31
7, 0.7, -17.3, 31
21, 6.0, -1.5, 31
8, 6.0, -0.6, 31
19, 10.8, 1.7, 31
10, 0.7, -4.2, 31
59, 15.8, 0.6, 31
6, -1.6, -16.1, 31
13, 16.3, -0.6, 31
49, 4.0, 1.3, 31
60, -1.7, -4.8, 31
65, -2.0, -10.4, 31
50, 5.3, 2.0, 31
72, 0.8, -16.8, 31
47, 1.0, -15.0, 31
28, 19.0, 0.0, 31
49, 4.2, -9.7, 31
46, 2.0, -7.0, 31
59, 5.8, 0.3, 31
19, 1.9, 0.8, 31
21, 3.9, -3.0, 31
6, -0.7, -14.2, 31
12, 4.2, -9.1, 31
14, 2.8, 1.0, 31
19, 1.0, -5.1, 31
10, 0.0, -5.7, 31
5, 3.7, -1.6, 31
65, -3.1, -12.6, 31
3, 1.6, -3.0, 31
25, -3.5, -16.9, 31
49, -0.5, -4.7, 31
38, 20.3, 3.0, 31
43, 11.8, -5.0, 31
55, 1.3, -6.4, 31
69, -4.9, -15.8, 31
20, -2.1, -14.0, 31
41, 0.6, -9.0, 31
39, 16.0, 4.0, 31
47, 4.0, -6.0, 31
44, 4.6, -1.4, 31
1, 4.0, -6.0, 31
39, 6.0, -1.0, 31
18, 6.4, 2.6, 31
49, 3.4, -3.1, 31
40, 2.0, -7.0, 31
71, -4.5, -22.0, 31
10, 1.7, -1.7, 31
46, 11.0, 3.0, 31
51, -12.0, -25.2, 31
12, 17.0, 0.1, 31
4, 18.0, 2.0, 31
12, 9.6, 1.4, 31
58, 8.2, 3.6, 31
50, 5.3, 0.6, 31
6, 3.0, -11.3, 31
51, -6.6, -12.6, 31
18, 8.9, 1.0, 31
71, 0.0, -4.9, 31
42, 15.0, 7.2, 31
55, 16.0, -0.3, 31
12, 4.7, 0.9, 31
72, -15.8, -35.0, 31
56, 13.6, 0.7, 31
58, 18.4, 5.0, 31
58, 14.8, -0.1, 31
66, -3.0, -12.0, 31
61, 0.5, -5.2, 31
43, 5.0, -3.0, 31
27, 2.2, 0.0, 31
39, 16.5, -1.0, 31
18, 6.7, 3.0, 31
38, 10.0, 2.6, 31
6, 11.5, -0.3, 31
35, 8.6, 2.5, 31
47, 0.0, -16.0, 31
20, 11.7, -6.4, 31
4, 18.0, 2.0, 31
72, -12.6, -30.7, 31
31, -8.0, -18.9, 31
29, 3.2, -3.4, 31
33, -3.9, -26.0, 31
40, -4.0, -16.0, 31
37, 4.0, -1.5, 31
7, -2.5, -19.4, 31
46, 5.0, -2.3, 31
58, 5.7, 1.3, 31
33, 0.7, -7.0, 31
15, 17.6, 3.8, 31
32, 11.5, 0.9, 31
45, 4.8, -2.3, 31
26, -2.0, -3.7, 31
49, 7.1, 2.8, 31
71, 2.4, -14.5, 31
70, 9.0, -1.0, 31
24, 5.0, -8.0, 31
25, 4.0, -1.9, 31
38, 0.5, -2.0, 31
17, 6.2, -1.1, 31
48, 7.5, 0.0, 31
49, -0.5, -5.7, 31
27, 2.5, 0.9, 31
53, 3.3, -3.0, 31
42, 17.0, 0.4, 31
12, 15.5, 5.3, 31
24, 10.0, 4.0, 31
27, 10.5, -3.9, 31
41, 4.3, -6.0, 31
52, 5.1, -2.0, 31
64, 3.6, -10.2, 31
38, 15.0, 2.0, 31
30, 10.1, 2.6, 31
65, 9.0, -1.0, 31
8, 10.4, 5.5, 31
8, 2.0, -3.3, 31
29, 8.3, -1.5, 31
53, 4.0, -3.0, 31
1, 11.0, -5.0, 31
47, 4.0, 0.0, 31
55, 9.2, -1.1, 31
1, 4.0, -2.0, 31
13, 18.7, 2.7, 31
61, 12.2, 4.5, 31
3, 3.1, 2.0, 31
58, 4.0, 1.8, 31
12, 10.9, -0.1, 31
61, 12.5, 6.0, 31
60, 3.5, -4.2, 31
30, 10.1, 5.5, 31
41, 4.6, -2.8, 31
14, -1.9, -8.5, 31
30, 10.4, 0.1, 31
15, 16.3, 6.0, 31
40, 2.0, -6.0, 31
43, 5.3, -5.0, 31
46, 0.0, -10.0, 31
10, 8.7, 1.7, 31
18, 4.3, -0.2, 31
33, -7.0, -25.0, 31
40, -1.0, -6.0, 31
57, 1.5, -1.6, 31
39, 5.0, -2.0, 31
37, 5.0, -2.0, 31
58, 0.8, -7.0, 31
71, 4.0, -7.4, 31
34, 13.6, 8.4, 31
65, 2.0, -2.0, 31
60, 6.1, -6.4, 31
37, 4.0, 0.0, 31
5, 0.3, -12.2, 31
61, 8.5, 0.2, 31
3, 4.4, -3.0, 31
58, 10.4, -3.7, 31
12, 9.4, 3.3, 31
58, 1.7, -4.1, 31
67, 10.0, 2.0, 31
42, 8.9, 4.3, 31
33, -5.8, -14.0, 31
13, 9.1, -4.2, 31
12, 5.1, -1.2, 31
69, 1.4, -16.8, 31
33, -7.0, -27.0, 31
28, 20.0, 5.0, 31
49, 4.8, 0.8, 31
39, 9.0, -0.1, 31
35, 12.6, 2.2, 31
40, -7.0, -16.0, 31
42, 6.7, -1.6, 31
38, 23.6, 1.4, 31
20, 5.2, -10.0, 31
30, 12.2, -0.8, 31
72, -13.1, -29.7, 31
29, 7.3, -2.4, 31
15, 6.9, -2.2, 31
4, 20.0, 8.0, 31
20, -0.6, -11.0, 31
25, 0.8, -3.0, 31
39, 14.1, -2.0, 31
60, 1.6, -3.7, 31
3, -3.0, -12.0, 31
62, 3.8, -4.4, 31
25, 4.5, -3.3, 31
65, 2.0, -3.0, 31
7, -3.9, -19.4, 31
51, -7.4, -12.1, 31
34, 8.2, 0.0, 31
50, 4.2, 1.1, 31
71, 0.8, -2.4, 31
56, 16.3, 2.5, 31
2, -3.0, -6.4, 31
35, 7.5, 3.5, 31
6, 5.8, -10.5, 31
52, 14.8, -1.0, 31
60, 0.5, -5.9, 31
38, 20.5, 3.7, 31
64, 9.1, -3.9, 31
27, 2.6, 1.0, 31
47, 1.0, -5.0, 31
41, 0.0, -5.1, 31
35, 12.2, 6.8, 31
51, -1.5, -13.9, 31
45, 8.8, -1.8, 31
40, 1.0, -9.0, 31
51, -0.7, -6.9, 31
7, -2.6, -16.1, 31
56, 20.6, 5.0, 31
39, 9.0, -5.0, 31
27, 3.8, 1.7, 31
24, 17.0, 2.0, 31
60, 2.3, -10.5, 31
72, -9.2, -18.4, 31
48, 4.3, -9.9, 31
24, 12.0, 3.0, 31
53, 7.0, 0.0, 31
57, 8.6, -2.7, 31
46, 1.0, -8.4, 31
55, 1.0, -5.8, 31
48, 8.0, 3.0, 31
10, -1.3, -7.0, 31
33, -1.0, -27.0, 31
52, 6.7, -8.0, 31
17, 2.6, -7.0, 31
36, 6.2, 2.9, 31
23, 3.7, -2.1, 31
29, 0.1, -6.1, 31
58, 11.5, 3.2, 31
41, 0.1, -10.6, 31
26, 6.5, 1.0, 31
39, 11.7, 3.0, 31
42, 12.8, -1.0, 31
57, 0.0, -7.4, 31
18, 4.7, -0.1, 31
18, 1.6, -6.7, 31
58, 5.1, 1.7, 31
15, 16.4, 4.7, 31
50, -1.7, -5.0, 31
39, 3.0, -1.0, 31
11, 7.7, 4.5, 5
47, 3.0, -9.0, 31
53, 3.0, -8.0, 31
60, -0.4, -11.1, 31
56, 12.0, 2.7, 31
20, 9.6, -0.5, 31
55, 5.3, 0.6, 31
66, 9.0, -1.4, 31
54, 8.9, 1.1, 31
35, 9.4, 6.4, 31
37, -3.3, -20.0, 31
25, 2.7, -3.8, 31
17, 1.6, -4.0, 31
24, -2.0, -6.0, 31
43, 5.3, -1.0, 31
20, 3.2, -18.0, 31
57, 4.1, -6.0, 31
42, 14.5, 3.3, 31
63, 8.1, -7.7, 31
32, 14.0, 4.2, 31
50, 7.0, 4.1, 31
37, -3.0, -14.0, 31
10, -1.2, -6.4, 31
15, 6.7, 2.0, 31
24, 10.0, 3.0, 31
13, 2.3, -8.0, 31
20, 1.9, -13.0, 31
50, 0.9, -5.4, 31
70, 19.2, 1.0, 31
24, 5.0, -1.0, 31
5, -4.4, -18.0, 31
49, 2.1, -7.2, 31
43, 5.5, 0.9, 31
70, 16.0, 2.0, 31
38, 10.0, 2.0, 31
46, 11.0, 2.0, 31
32, 9.0, 1.0, 31
38, 19.0, 7.3, 31
50, 8.9, 5.0, 31
61, 7.1, 3.0, 31
29, 11.8, 0.7, 31
9, 10.3, 2.1, 31
59, 5.0, 2.8, 31
57, 1.1, -6.0, 31
71, 4.3, -6.0, 31
9, 3.9, -3.0, 31
1, 1.0, -4.0, 31
58, 9.8, 0.8, 31
60, 0.1, -3.3, 31
70, 10.0, -3.0, 31
65, 0.3, -12.9, 31
42, 6.2, 2.2, 31
40, -1.0, -12.0, 31
57, 9.2, -2.0, 31
55, 7.5, 3.9, 31
31, -3.9, -20.6, 31
2, -25.0, -31.0, 31
72, -13.8, -30.0, 31
70, 8.0, 0.0, 31
65, 2.2, -10.5, 31
19, 4.5, 1.4, 31
25, -0.1, -9.9, 31
67, 5.0, 2.0, 31
65, 1.2, -13.0, 31
67, 4.0, -2.0, 31
18, -0.6, -5.0, 31
12, 3.6, -6.5, 31
49, 3.2, 1.3, 31
15, 19.4, 7.8, 31
44, 10.9, 0.5, 31
22, 11.0, 0.9, 31
22, 3.5, -4.0, 31
67, 4.0, -1.0, 31
38, 0.1, -1.1, 31
33, -12.0, -29.0, 31
44, 3.2, -5.6, 31
19, 2.8, -0.6, 31
26, 3.2, 0.7, 31
63, 7.9, -10.0, 31
18, 3.2, -5.2, 31
45, 0.7, -7.4, 31
4, 9.0, 3.0, 31
49, 6.0, 2.0, 31
59, 10.1, 1.9, 31
50, 3.1, -2.1, 31
24, 10.0, -8.0, 31
